pet_id,pet_name,animal,breed,birthyear,reserved,shelter,arrival_date,depart_date,image,adopt_id,createdAt,reservedAt
782,Gardner,chat,bichon,2006,false,lyon,17/03/2009,,http://dummyimage.com/157x100.png/5fa2dd/ffffff,18,2022/04/22,2022/09/02
783,Keri,chat,sphynx,2008,false,nantes,01/08/2007,,http://dummyimage.com/227x100.png/dddddd/000000,0,2018/04/19,2019/07/04
784,Morgen,chien,abyssin,1992,true,toulouse,17/04/1999,,http://dummyimage.com/151x100.png/dddddd/000000,3,2018/09/29,2020/09/20
785,Kimberlee,chat,américain,2012,false,nantes,23/02/1999,,http://dummyimage.com/110x100.png/dddddd/000000,11,2021/04/24,2019/07/09
786,Moina,chat,,2004,false,toulouse,29/02/2012,16/11/2019,,2,,
787,Rosita,chat,berger,2011,false,nantes,19/01/2013,,http://dummyimage.com/247x100.png/ff4444/ffffff,15,2018/03/15,2018/05/11
788,Betteanne,chat,sphynx,2011,true,mérignac,11/03/2014,,http://dummyimage.com/213x100.png/dddddd/000000,6,2022/11/19,2021/08/17
789,Meir,chien,européen,1994,true,bordeaux,02/01/2004,16/02/2022,http://dummyimage.com/182x100.png/5fa2dd/ffffff,17,2019/12/28,2020/05/05
790,Napoleon,chien,autre,2008,true,bordeaux,28/01/2013,,http://dummyimage.com/204x100.png/ff4444/ffffff,0,2018/06/28,2019/11/03
791,Trudi,cheval,européen,1993,true,mérignac,16/04/2008,,http://dummyimage.com/107x100.png/cc0000/ffffff,12,2020/02/11,2021/08/26
792,Guillema,chien,berger australien,1995,true,toulouse,25/01/2007,,http://dummyimage.com/173x100.png/ff4444/ffffff,16,2022/01/07,2018/04/12
793,Annalee,chat,abyssin,1954,false,orthez,19/04/2019,,http://dummyimage.com/143x100.png/5fa2dd/ffffff,17,2019/03/18,2023/01/25
794,Brockie,chat,européen,2012,false,bordeaux,24/01/2021,21/01/2023,http://dummyimage.com/115x100.png/5fa2dd/ffffff,11,2021/07/01,2020/08/26
795,Saudra,chat,européen,2009,false,mérignac,09/05/2013,01/06/2022,http://dummyimage.com/204x100.png/5fa2dd/ffffff,11,2021/10/17,2021/06/09
796,Dolly,chien,autre,2010,false,bordeaux,18/06/2017,,http://dummyimage.com/231x100.png/dddddd/000000,7,2020/07/12,2018/10/24
797,Ad,chien,européen,2010,true,toulouse,01/07/2016,14/07/2020,http://dummyimage.com/224x100.png/5fa2dd/ffffff,15,2018/10/27,2021/05/23
798,Neal,chien,labrador,1994,true,toulouse,05/10/1998,,http://dummyimage.com/225x100.png/ff4444/ffffff,4,2020/06/20,2021/02/01
799,Curtis,lapin,labrador,2012,false,toulouse,20/09/2014,,http://dummyimage.com/105x100.png/ff4444/ffffff,6,2020/11/03,2018/12/27
800,Ynez,chat,abyssin,1997,true,orthez,28/05/2011,,http://dummyimage.com/117x100.png/ff4444/ffffff,5,2019/09/15,2023/01/07
801,Corry,chat,autre,1990,true,toulouse,22/12/2007,,http://dummyimage.com/141x100.png/dddddd/000000,19,2022/12/14,2018/02/25
802,Auberon,chat,berger australien,2002,true,mérignac,08/07/2016,,http://dummyimage.com/229x100.png/ff4444/ffffff,13,2022/02/16,2021/11/02
803,Kennedy,chien,labrador,2009,false,paris,02/02/2020,17/07/2018,http://dummyimage.com/133x100.png/cc0000/ffffff,0,2022/08/09,2020/04/22
804,Lari,chat,berger,2009,true,pau,11/01/2022,03/02/2022,http://dummyimage.com/170x100.png/5fa2dd/ffffff,16,2022/06/02,2021/03/17
805,Rodrigo,chien,bichon,2005,false,toulouse,16/01/2011,,http://dummyimage.com/108x100.png/ff4444/ffffff,1,2019/03/02,2022/04/11
806,Chaunce,chien,berger australien,2012,false,mérignac,07/05/2017,,http://dummyimage.com/118x100.png/5fa2dd/ffffff,0,2021/02/25,2018/05/18
807,Jacquie,chien,berger australien,1999,false,toulouse,13/07/2013,,http://dummyimage.com/117x100.png/5fa2dd/ffffff,8,2022/10/30,2020/11/15
808,Gus,chien,américain,2011,false,mérignac,13/12/2018,,http://dummyimage.com/199x100.png/5fa2dd/ffffff,5,2019/08/28,2021/04/29
809,Bendick,chien,labrador,2007,false,toulouse,23/03/2019,,http://dummyimage.com/237x100.png/dddddd/000000,6,2022/05/15,2020/01/22
810,Stefa,chat,abyssin,1989,false,mérignac,16/06/2002,14/11/2019,http://dummyimage.com/111x100.png/ff4444/ffffff,15,2018/06/13,2020/08/07
811,Glenn,tortue,européen,2011,true,bordeaux,25/04/2020,,http://dummyimage.com/220x100.png/5fa2dd/ffffff,5,2020/11/24,2018/11/05
812,Amy,chat,siamois,1996,false,lyon,05/12/2016,27/07/2018,http://dummyimage.com/153x100.png/cc0000/ffffff,5,2020/07/03,2022/10/03
813,Kelsey,chat,berger,2009,true,bordeaux,26/05/2008,,http://dummyimage.com/118x100.png/ff4444/ffffff,5,2021/07/24,2021/01/28
814,Wallace,chien,abyssin,2005,true,paris,25/02/2004,,http://dummyimage.com/245x100.png/dddddd/000000,7,2020/06/10,2020/11/12
815,Lenore,chat,autre,1998,true,bordeaux,28/05/2022,23/08/2019,http://dummyimage.com/197x100.png/cc0000/ffffff,13,2021/07/20,2022/01/08
816,Petunia,chat,européen,2005,true,pau,18/09/2003,01/02/2019,http://dummyimage.com/108x100.png/ff4444/ffffff,9,2018/05/15,2020/07/04
817,Joscelin,chien,,2006,true,nantes,11/11/2009,,,13,,
818,Charisse,chat,européen,1993,false,lyon,16/03/2014,,http://dummyimage.com/197x100.png/5fa2dd/ffffff,10,2019/04/07,2022/08/19
819,Annamaria,lapin,bichon,2013,true,lyon,08/05/2008,,http://dummyimage.com/152x100.png/ff4444/ffffff,19,2018/09/20,2019/04/05
820,Bendick,chien,siamois,1995,false,mérignac,10/06/1999,,http://dummyimage.com/250x100.png/ff4444/ffffff,0,2019/07/30,2022/05/18
821,Sada,chat,berger,2008,false,orthez,09/11/2009,,http://dummyimage.com/162x100.png/5fa2dd/ffffff,1,2019/05/06,2020/09/22
822,Fae,chat,bichon,2005,false,orthez,17/01/2009,,http://dummyimage.com/250x100.png/cc0000/ffffff,5,2018/06/17,2019/01/12
823,Vivia,chat,,2000,true,pau,10/07/2002,,,16,,
824,Florencia,chien,berger australien,2006,false,mérignac,12/07/2014,,http://dummyimage.com/228x100.png/cc0000/ffffff,1,2019/06/26,2018/08/01
825,Benji,chat,américain,1988,true,orthez,24/01/1999,,http://dummyimage.com/153x100.png/5fa2dd/ffffff,5,2021/07/26,2022/04/27
826,Ruth,chat,autre,2009,true,toulouse,14/02/2006,16/09/2019,http://dummyimage.com/206x100.png/5fa2dd/ffffff,9,2020/12/06,2020/12/29
827,Nessie,hamster,berger,2005,true,mérignac,15/03/2018,,http://dummyimage.com/240x100.png/cc0000/ffffff,13,2022/09/22,2019/04/18
828,Floria,chien,berger australien,1986,false,pau,09/05/2016,,http://dummyimage.com/144x100.png/dddddd/000000,14,2018/11/10,2019/08/30
829,Sly,chien,labrador,1994,true,lyon,30/11/2022,,http://dummyimage.com/115x100.png/ff4444/ffffff,19,2021/01/19,2021/08/19
830,Sacha,chien,américain,2001,true,toulouse,09/11/2011,,http://dummyimage.com/133x100.png/dddddd/000000,5,2020/01/04,2021/10/19
831,Tanhya,chat,siamois,2003,true,toulouse,05/05/2020,,http://dummyimage.com/208x100.png/ff4444/ffffff,14,2020/03/01,2022/08/08
832,Selina,hamster,labrador,1987,true,mérignac,17/05/2003,,http://dummyimage.com/201x100.png/5fa2dd/ffffff,6,2021/08/25,2020/07/07
833,Emanuele,chien,américain,2000,true,paris,29/01/2014,19/06/2020,http://dummyimage.com/193x100.png/cc0000/ffffff,15,2019/04/03,2020/05/14
834,Theresita,chat,européen,2000,false,toulouse,18/10/2022,,http://dummyimage.com/114x100.png/cc0000/ffffff,4,2018/12/12,2021/04/12
835,Darsie,hamster,labrador,1994,true,paris,10/10/2001,,http://dummyimage.com/135x100.png/5fa2dd/ffffff,9,2022/01/30,2019/07/23
836,Jeramey,hamster,bichon,2000,false,lyon,11/05/2010,01/03/2022,http://dummyimage.com/110x100.png/ff4444/ffffff,12,2018/09/03,2021/10/10
837,Con,chien,abyssin,1997,true,paris,09/08/2011,,http://dummyimage.com/117x100.png/cc0000/ffffff,10,2020/09/15,2021/03/20
838,Ellie,chat,européen,2004,true,bordeaux,02/07/2022,,http://dummyimage.com/141x100.png/ff4444/ffffff,17,2021/12/05,2018/07/05
839,Angela,autre,bichon,1992,false,orthez,26/12/2011,,http://dummyimage.com/223x100.png/ff4444/ffffff,12,2018/03/06,2020/01/22
840,Alexandro,chat,européen,2001,false,orthez,03/07/2008,,http://dummyimage.com/187x100.png/ff4444/ffffff,16,2022/05/11,2022/08/03
841,Helenka,chat,siamois,2004,true,paris,18/02/1998,,http://dummyimage.com/155x100.png/5fa2dd/ffffff,20,2018/12/22,2018/08/17
842,Chrysa,lapin,européen,2000,true,pau,22/09/2004,,http://dummyimage.com/101x100.png/cc0000/ffffff,13,2020/05/15,2019/12/03
843,Virgie,chat,berger australien,1995,false,nantes,24/04/2018,,http://dummyimage.com/136x100.png/cc0000/ffffff,14,2018/07/13,2018/03/19
844,Ives,chat,labrador,1997,false,bordeaux,05/07/2006,,http://dummyimage.com/109x100.png/5fa2dd/ffffff,18,2020/04/10,2018/09/01
845,Hadlee,chien,sphynx,1995,false,orthez,12/07/2019,,http://dummyimage.com/152x100.png/5fa2dd/ffffff,8,2021/11/06,2018/08/30
846,Abba,chien,sphynx,2011,true,orthez,21/07/2013,,http://dummyimage.com/118x100.png/dddddd/000000,12,2019/07/11,2020/11/16
847,Howie,chien,bichon,2011,false,orthez,10/03/2000,,http://dummyimage.com/212x100.png/cc0000/ffffff,9,2018/05/26,2022/05/03
848,Merv,chat,européen,1994,false,toulouse,07/03/2005,,http://dummyimage.com/121x100.png/5fa2dd/ffffff,0,2022/09/30,2018/10/20
849,Edwina,lapin,siamois,1997,false,paris,06/06/2017,,http://dummyimage.com/122x100.png/cc0000/ffffff,18,2021/11/26,2020/09/03
850,Maynord,chien,abyssin,2010,true,orthez,07/09/2006,,http://dummyimage.com/185x100.png/5fa2dd/ffffff,3,2020/09/29,2019/08/25
851,Sidoney,chien,sphynx,1996,true,pau,26/03/2021,,http://dummyimage.com/177x100.png/dddddd/000000,6,2022/04/23,2022/11/22
852,Cosette,hamster,labrador,2009,false,paris,04/01/2003,,http://dummyimage.com/143x100.png/5fa2dd/ffffff,16,2020/06/23,2020/11/05
853,Timoteo,chien,européen,2000,true,mérignac,22/12/2004,,http://dummyimage.com/117x100.png/cc0000/ffffff,7,2021/01/30,2022/02/18
854,Devland,chien,autre,2010,false,orthez,21/05/2009,21/02/2019,http://dummyimage.com/227x100.png/5fa2dd/ffffff,0,2021/09/12,2020/09/14
855,Poppy,chat,bichon,2006,true,pau,23/01/2012,,http://dummyimage.com/231x100.png/cc0000/ffffff,7,2020/09/16,2019/09/03
856,Lissy,chat,labrador,2005,true,paris,03/02/2001,,http://dummyimage.com/109x100.png/dddddd/000000,2,2020/02/05,2022/01/21
857,Lorry,chien,siamois,2004,true,paris,11/06/2021,21/07/2022,http://dummyimage.com/212x100.png/ff4444/ffffff,13,2018/02/26,2021/03/01
858,Burnard,chien,européen,2009,true,pau,05/09/2021,,http://dummyimage.com/131x100.png/dddddd/000000,19,2020/05/10,2019/11/13
859,Calhoun,lapin,,2008,false,paris,24/10/2019,,,7,,
860,Pepito,chien,labrador,2003,false,nantes,30/05/2014,24/05/2019,http://dummyimage.com/182x100.png/5fa2dd/ffffff,19,2019/09/19,2021/01/30
861,Kara,hamster,abyssin,1985,true,toulouse,18/02/2014,,http://dummyimage.com/152x100.png/dddddd/000000,5,2020/05/26,2019/05/22
862,Tyrone,chien,européen,1999,false,bordeaux,17/01/2012,,http://dummyimage.com/160x100.png/cc0000/ffffff,11,2021/03/27,2020/06/28
863,Shannan,chien,abyssin,2002,true,paris,14/03/2006,24/01/2022,http://dummyimage.com/150x100.png/dddddd/000000,19,2021/03/30,2019/04/13
864,Nap,chien,sphynx,2006,false,mérignac,26/02/2005,,http://dummyimage.com/102x100.png/5fa2dd/ffffff,18,2021/06/12,2019/04/11
865,Demetria,hamster,abyssin,1991,true,pau,18/09/1998,,http://dummyimage.com/125x100.png/5fa2dd/ffffff,3,2019/11/24,2019/11/06
866,Ianthe,chat,autre,2004,false,pau,01/12/2005,,http://dummyimage.com/112x100.png/cc0000/ffffff,19,2019/01/29,2020/02/11
867,Ollie,chien,berger,1992,true,pau,17/06/1999,,http://dummyimage.com/224x100.png/ff4444/ffffff,12,2022/07/27,2019/03/20
868,Brien,hamster,autre,2000,false,pau,05/05/2007,,http://dummyimage.com/140x100.png/5fa2dd/ffffff,4,2020/10/14,2020/07/08
869,Ruby,chien,siamois,2008,false,orthez,17/12/2008,,http://dummyimage.com/190x100.png/cc0000/ffffff,19,2020/12/01,2020/06/30
870,Hilly,chien,siamois,1992,false,mérignac,09/07/2016,,http://dummyimage.com/248x100.png/ff4444/ffffff,1,2019/11/20,2018/05/27
871,Eryn,oiseau,bichon,2004,true,nantes,25/11/2011,,http://dummyimage.com/131x100.png/ff4444/ffffff,6,2019/10/09,2021/09/11
872,Marris,chien,européen,1992,false,lyon,19/03/2002,,http://dummyimage.com/184x100.png/dddddd/000000,2,2020/09/16,2018/04/23
873,Ernesto,chien,européen,1964,false,nantes,10/11/2001,,http://dummyimage.com/187x100.png/5fa2dd/ffffff,5,2021/10/19,2020/12/12
874,Catlaina,chat,labrador,1999,true,toulouse,07/05/2013,,http://dummyimage.com/124x100.png/ff4444/ffffff,2,2020/08/16,2018/07/18
875,Devin,chat,européen,1988,false,pau,30/04/2015,,http://dummyimage.com/150x100.png/5fa2dd/ffffff,4,2020/11/25,2019/11/01
876,Aretha,autre,autre,2002,false,pau,24/10/1999,,http://dummyimage.com/178x100.png/cc0000/ffffff,16,2020/11/21,2020/12/03
877,Morissa,chat,abyssin,2009,false,mérignac,19/09/2008,,http://dummyimage.com/199x100.png/dddddd/000000,14,2021/08/07,2021/07/13
878,Codee,cheval,,2004,true,bordeaux,02/06/2021,11/11/2021,,9,,
879,Stearn,hamster,berger australien,1989,true,orthez,06/01/2014,,http://dummyimage.com/110x100.png/5fa2dd/ffffff,12,2019/07/17,2022/03/15
880,Rosina,chien,américain,2003,false,paris,03/05/2022,,http://dummyimage.com/197x100.png/cc0000/ffffff,2,2020/01/08,2018/04/16
881,Haskel,chat,européen,2004,false,mérignac,18/10/2004,,http://dummyimage.com/152x100.png/ff4444/ffffff,4,2019/11/20,2020/11/10
882,Happy,chien,labrador,2008,true,paris,17/01/2018,,http://dummyimage.com/122x100.png/cc0000/ffffff,0,2020/11/09,2019/06/05
883,Gaven,chien,berger,2011,true,toulouse,11/07/2014,03/01/2019,http://dummyimage.com/239x100.png/dddddd/000000,8,2021/01/15,2022/09/15
884,Alonzo,hamster,berger,2009,false,mérignac,22/12/2018,,http://dummyimage.com/129x100.png/dddddd/000000,0,2019/11/05,2021/01/17
885,Melania,tortue,bichon,2007,false,nantes,20/08/2001,04/01/2022,http://dummyimage.com/114x100.png/dddddd/000000,6,2018/09/26,2021/11/25
886,Edgard,chat,berger australien,2002,true,pau,27/01/2011,04/07/2021,http://dummyimage.com/150x100.png/dddddd/000000,11,2018/06/02,2019/03/19
887,Esme,chat,bichon,1999,false,toulouse,11/10/2002,22/06/2020,http://dummyimage.com/246x100.png/cc0000/ffffff,19,2018/07/07,2018/04/11
888,Garth,chien,européen,2013,false,mérignac,24/01/2003,,http://dummyimage.com/174x100.png/5fa2dd/ffffff,4,2019/08/14,2019/04/18
889,Dal,chien,labrador,1995,true,paris,07/02/2013,,http://dummyimage.com/128x100.png/cc0000/ffffff,13,2018/04/22,2023/01/27
890,Evey,cheval,bichon,1993,false,pau,28/01/2017,,http://dummyimage.com/100x100.png/cc0000/ffffff,3,2022/07/05,2020/03/28
891,Cyrillus,chat,berger australien,1996,false,nantes,02/07/2005,,http://dummyimage.com/230x100.png/ff4444/ffffff,13,2018/08/17,2021/08/28
892,Torre,chat,berger,2000,true,toulouse,22/02/2013,,http://dummyimage.com/105x100.png/ff4444/ffffff,16,2019/01/01,2018/06/08
893,Cecil,chien,labrador,1996,true,bordeaux,25/04/2008,24/07/2019,http://dummyimage.com/242x100.png/5fa2dd/ffffff,2,2021/01/29,2019/03/21
894,Opal,tortue,,1996,false,mérignac,28/06/2004,20/02/2022,,16,,
895,Sharia,chat,sphynx,1965,true,nantes,16/04/2001,,http://dummyimage.com/224x100.png/cc0000/ffffff,3,2022/12/31,2022/05/05
896,Jacenta,lapin,abyssin,2011,false,nantes,22/04/2022,,http://dummyimage.com/166x100.png/cc0000/ffffff,20,2020/02/01,2019/05/16
897,Terrye,lapin,berger,1993,true,paris,17/07/1999,17/09/2018,http://dummyimage.com/102x100.png/dddddd/000000,15,2019/04/30,2018/09/25
898,Emlen,chien,siamois,2010,true,pau,18/05/2022,,http://dummyimage.com/192x100.png/dddddd/000000,20,2018/12/23,2020/02/05
899,Turner,chat,autre,2009,true,toulouse,14/03/1999,,http://dummyimage.com/143x100.png/dddddd/000000,7,2018/04/19,2020/08/12
900,Gusta,lapin,berger,2007,false,toulouse,07/01/2000,01/12/2020,http://dummyimage.com/151x100.png/5fa2dd/ffffff,9,2022/08/28,2020/01/12
901,Tyson,chat,européen,2009,false,toulouse,22/08/2012,,http://dummyimage.com/197x100.png/5fa2dd/ffffff,9,2018/07/07,2018/02/23
902,Domenico,tortue,abyssin,2010,false,toulouse,07/04/2014,,http://dummyimage.com/136x100.png/5fa2dd/ffffff,13,2021/08/27,2018/02/06
903,Katleen,chien,,1992,true,bordeaux,27/09/2010,,,16,,
904,Ofella,chien,siamois,2010,false,mérignac,14/04/2009,18/11/2022,http://dummyimage.com/113x100.png/cc0000/ffffff,18,2019/07/26,2020/02/14
905,Barbabas,hamster,abyssin,2007,true,paris,01/07/2001,,http://dummyimage.com/247x100.png/5fa2dd/ffffff,1,2023/01/16,2020/11/02
906,Myrtice,chat,berger australien,2007,true,lyon,02/07/2017,,http://dummyimage.com/179x100.png/dddddd/000000,15,2019/02/10,2020/01/07
907,Lesly,chat,sphynx,2002,false,bordeaux,16/05/2021,17/10/2020,http://dummyimage.com/135x100.png/5fa2dd/ffffff,17,2018/07/21,2019/10/21
908,L;urette,chien,abyssin,1999,false,toulouse,31/01/2018,19/03/2022,http://dummyimage.com/244x100.png/5fa2dd/ffffff,5,2020/09/18,2018/08/08
909,Ibbie,hamster,bichon,1967,true,orthez,05/08/2016,,http://dummyimage.com/109x100.png/dddddd/000000,0,2021/08/20,2021/03/16
910,Atlanta,chat,européen,2004,true,orthez,23/07/2008,17/09/2019,http://dummyimage.com/207x100.png/dddddd/000000,1,2018/08/22,2020/11/10
911,Dorthea,chien,siamois,1995,true,mérignac,06/02/2013,,http://dummyimage.com/243x100.png/ff4444/ffffff,16,2018/06/02,2018/11/04
912,Cody,chat,bichon,1990,true,lyon,15/12/2010,,http://dummyimage.com/164x100.png/5fa2dd/ffffff,6,2019/12/07,2019/08/22
913,Felicdad,chien,,1998,false,nantes,22/08/2017,,,5,,
914,Madella,chat,américain,2000,true,toulouse,10/02/2017,,http://dummyimage.com/199x100.png/cc0000/ffffff,20,2021/05/08,2023/01/16
915,Neala,chien,abyssin,1993,false,pau,14/07/2009,,http://dummyimage.com/153x100.png/5fa2dd/ffffff,11,2022/05/13,2021/06/29
916,Annis,lapin,berger australien,1995,true,pau,19/07/2011,31/12/2019,http://dummyimage.com/136x100.png/5fa2dd/ffffff,1,2021/04/15,2019/04/22
917,Joela,lapin,sphynx,1994,true,paris,09/07/2004,22/01/2019,http://dummyimage.com/169x100.png/5fa2dd/ffffff,14,2018/05/25,2022/07/21
918,Elsworth,chat,européen,1975,true,lyon,30/04/2018,13/08/2020,http://dummyimage.com/246x100.png/cc0000/ffffff,2,2019/11/30,2019/06/28
919,Helenelizabeth,hamster,siamois,2005,true,bordeaux,26/11/2005,,http://dummyimage.com/172x100.png/dddddd/000000,20,2019/09/20,2020/09/08
920,Wayland,chien,berger australien,2011,false,lyon,14/05/2003,21/06/2022,http://dummyimage.com/209x100.png/5fa2dd/ffffff,20,2022/04/13,2022/07/21
921,Celinka,chat,,1993,false,mérignac,01/05/2010,,,12,,
922,Ginger,lapin,américain,2002,true,nantes,04/03/2004,,http://dummyimage.com/133x100.png/cc0000/ffffff,11,2020/09/02,2021/08/05
923,Jeff,chat,berger,2007,true,lyon,11/05/2022,,http://dummyimage.com/142x100.png/dddddd/000000,1,2019/06/06,2019/06/09
924,Corine,oiseau,berger,2009,true,mérignac,23/06/2008,29/03/2019,http://dummyimage.com/213x100.png/5fa2dd/ffffff,0,2018/05/24,2020/04/30
925,Prince,lapin,sphynx,2003,true,nantes,19/09/2019,,http://dummyimage.com/164x100.png/5fa2dd/ffffff,14,2021/07/19,2022/02/28
926,Rici,chien,bichon,2003,false,mérignac,13/12/2010,03/04/2018,http://dummyimage.com/153x100.png/5fa2dd/ffffff,8,2018/07/12,2021/06/15
927,Tomlin,oiseau,américain,1993,true,mérignac,18/12/2011,,http://dummyimage.com/135x100.png/5fa2dd/ffffff,19,2021/09/05,2021/12/29
928,Cody,chien,autre,1996,true,pau,02/12/2016,,http://dummyimage.com/103x100.png/dddddd/000000,7,2021/04/02,2020/12/02
929,Derron,chien,abyssin,2006,true,lyon,20/06/2003,,http://dummyimage.com/186x100.png/ff4444/ffffff,2,2020/01/15,2022/02/07
930,Sigismund,chat,américain,1997,true,orthez,26/07/2013,25/04/2022,http://dummyimage.com/107x100.png/cc0000/ffffff,8,2022/02/06,2021/04/01
931,Calvin,hamster,berger,2010,true,toulouse,23/12/2000,,http://dummyimage.com/117x100.png/ff4444/ffffff,4,2019/08/01,2018/08/29
932,Brandy,chat,abyssin,1999,true,pau,05/02/2018,,http://dummyimage.com/215x100.png/5fa2dd/ffffff,19,2023/01/16,2018/04/19
933,Shamus,cheval,siamois,1986,true,pau,25/05/2013,21/02/2019,http://dummyimage.com/206x100.png/dddddd/000000,3,2018/07/22,2020/08/30
934,Lucienne,chien,sphynx,2007,false,nantes,26/01/2007,19/12/2020,http://dummyimage.com/121x100.png/5fa2dd/ffffff,11,2022/03/15,2019/05/27
935,Kippy,lapin,siamois,2008,false,lyon,24/12/2006,14/09/2022,http://dummyimage.com/186x100.png/5fa2dd/ffffff,13,2018/11/08,2018/09/25
936,Pierrette,chien,américain,1999,false,mérignac,06/03/1999,25/10/2022,http://dummyimage.com/133x100.png/dddddd/000000,8,2018/06/02,2022/12/05
937,Layla,chien,américain,2012,false,orthez,05/03/1999,10/07/2022,http://dummyimage.com/236x100.png/cc0000/ffffff,15,2020/12/10,2019/04/22
938,Dreddy,hamster,berger,1998,false,mérignac,07/10/2019,,http://dummyimage.com/213x100.png/5fa2dd/ffffff,13,2020/11/21,2022/04/21
939,Ambrosio,chien,berger australien,2005,false,pau,01/06/2018,,http://dummyimage.com/217x100.png/dddddd/000000,11,2018/04/14,2020/12/10
940,Brinn,chien,labrador,2000,true,bordeaux,25/11/2020,,http://dummyimage.com/163x100.png/dddddd/000000,8,2020/09/07,2021/09/05
941,Alexis,chien,bichon,2002,false,pau,01/08/2008,,http://dummyimage.com/177x100.png/dddddd/000000,11,2018/05/27,2018/07/19
942,Bryon,chat,,1993,false,lyon,28/01/2021,,,19,,
943,Buiron,chat,berger,2005,true,lyon,11/12/2020,15/04/2021,http://dummyimage.com/170x100.png/dddddd/000000,10,2022/07/19,2018/04/19
944,Ingamar,chien,abyssin,2002,true,lyon,06/07/2010,,http://dummyimage.com/201x100.png/dddddd/000000,4,2018/11/22,2019/08/08
945,Roxi,autre,américain,1992,false,toulouse,22/04/2016,,http://dummyimage.com/188x100.png/dddddd/000000,2,2020/06/05,2019/05/19
946,Tobey,lapin,labrador,2009,true,lyon,18/12/2018,11/11/2021,http://dummyimage.com/197x100.png/cc0000/ffffff,9,2018/03/13,2022/07/30
947,Thorvald,chien,siamois,1992,true,pau,27/12/2000,,http://dummyimage.com/196x100.png/cc0000/ffffff,10,2022/08/28,2018/12/27
948,Lucina,chat,berger australien,1989,false,nantes,25/10/2009,11/05/2018,http://dummyimage.com/188x100.png/ff4444/ffffff,15,2022/10/26,2020/03/11
949,Nicolette,chat,européen,2007,true,lyon,06/07/2000,,http://dummyimage.com/125x100.png/cc0000/ffffff,17,2018/03/17,2022/02/22
950,Zack,chien,siamois,1997,false,toulouse,16/10/2021,30/08/2021,http://dummyimage.com/246x100.png/dddddd/000000,16,2020/04/05,2020/07/30
951,Nancee,chien,sphynx,1977,false,orthez,15/08/2012,11/05/2021,http://dummyimage.com/210x100.png/cc0000/ffffff,19,2019/05/12,2019/11/13
952,Jean,chien,abyssin,1996,true,bordeaux,16/05/2008,,http://dummyimage.com/208x100.png/dddddd/000000,9,2021/05/13,2020/08/07
953,Myrwyn,chat,siamois,2002,false,mérignac,08/02/2002,19/02/2018,http://dummyimage.com/237x100.png/dddddd/000000,16,2018/04/07,2021/08/26
954,Afton,chat,berger,2006,true,bordeaux,14/09/2021,03/12/2018,http://dummyimage.com/158x100.png/5fa2dd/ffffff,0,2019/12/03,2019/11/19
955,Grier,chat,américain,2001,false,bordeaux,29/03/2008,15/02/2018,http://dummyimage.com/191x100.png/dddddd/000000,15,2021/05/03,2021/01/14
956,Meta,chat,abyssin,2011,false,paris,07/01/2008,,http://dummyimage.com/114x100.png/dddddd/000000,0,2019/09/18,2022/03/06
957,Helga,hamster,berger australien,2000,true,toulouse,21/07/2014,,http://dummyimage.com/156x100.png/5fa2dd/ffffff,0,2022/12/21,2019/03/03
958,Maribel,hamster,berger,2012,false,bordeaux,01/01/2004,18/03/2019,http://dummyimage.com/193x100.png/cc0000/ffffff,16,2020/10/10,2020/06/20
959,Yasmeen,chien,américain,2001,true,paris,04/10/2018,,http://dummyimage.com/177x100.png/5fa2dd/ffffff,7,2019/03/16,2019/05/22
960,Arabela,lapin,européen,1987,true,paris,03/12/2004,,http://dummyimage.com/116x100.png/cc0000/ffffff,18,2020/11/27,2021/11/10
961,Leila,chat,,2001,true,orthez,22/08/2006,29/05/2020,,15,,
962,Onida,chat,berger,2006,true,paris,12/10/2004,,http://dummyimage.com/135x100.png/dddddd/000000,1,2020/12/05,2018/09/22
963,Simon,chien,européen,2011,false,lyon,15/01/1999,,http://dummyimage.com/172x100.png/ff4444/ffffff,2,2020/10/15,2021/02/14
964,Val,chat,siamois,2004,true,pau,27/01/2016,08/10/2018,http://dummyimage.com/147x100.png/ff4444/ffffff,7,2019/04/01,2020/04/27
965,Willey,chien,bichon,2010,false,bordeaux,30/05/2011,08/05/2022,http://dummyimage.com/133x100.png/dddddd/000000,14,2020/10/06,2018/10/22
966,Amil,chat,berger,2012,false,lyon,21/03/2013,23/12/2021,http://dummyimage.com/106x100.png/5fa2dd/ffffff,0,2022/09/03,2022/06/07
967,Brande,cheval,labrador,2011,false,nantes,26/10/2018,,http://dummyimage.com/223x100.png/dddddd/000000,5,2020/05/04,2020/10/19
968,Antoinette,chat,berger australien,1995,true,orthez,02/09/2010,16/07/2020,http://dummyimage.com/209x100.png/dddddd/000000,1,2022/06/28,2019/06/21
969,Garey,chat,sphynx,1992,true,orthez,03/12/2008,,http://dummyimage.com/216x100.png/5fa2dd/ffffff,0,2021/11/30,2021/06/26
970,Nigel,chat,américain,2011,false,toulouse,20/04/2015,,http://dummyimage.com/222x100.png/cc0000/ffffff,8,2018/11/30,2022/03/21
971,Broderick,cheval,labrador,2004,false,bordeaux,07/05/2001,,http://dummyimage.com/190x100.png/cc0000/ffffff,14,2018/03/04,2020/09/27
972,Rani,chien,bichon,1987,true,mérignac,23/05/1998,,http://dummyimage.com/219x100.png/dddddd/000000,16,2020/09/11,2020/12/22
